date,open,high,low,close,volumeUSD,marketCapUSD
2020-12-14,0,0,0,0.494651,0,7396099.0
2020-12-13,0,0,0,0.460031,0,6878464.0
2020-12-12,0,0,0,0.427068,0,6385587.0
2020-12-11,0,0,0,0.387563,0,5794899.0
2020-12-10,0,0,0,0.406409,0,6076699.0
2020-12-09,0,0,0,0.411675,0,6155432.0
2020-12-08,0,0,0,0.408187,0,6103272.0
2020-12-07,0,0,0,0.44338,0,6629493.0
2020-12-06,0,0,0,0.421161,0,6297272.0
2020-12-05,0,0,0,0.413927,0,6189099.0
2020-12-04,0,0,0,0.407616,0,6094736.0
2020-12-03,0,0,0,0.428113,0,6401211.0
2020-12-02,0,0,0,0.397573,0,5944570.0
2020-12-01,0,0,0,0.416572,0,6228646.0
2020-11-30,0,0,0,0.467961,0,6997024.0
2020-11-29,0,0,0,0.418626,0,6259360.0
2020-11-28,0,0,0,0.434489,0,6496550.0
2020-11-27,0,0,0,0.436944,0,6533252.0
2020-11-26,0,0,0,0.37399,0,5591955.0
2020-11-25,0,0,0,0.372919,0,5575952.0
2020-11-24,0,0,0,0.426662,0,6379525.0
2020-11-23,0,0,0,0.483273,0,7225983.0
2020-11-22,0,0,0,0.461585,0,6901690.0
2020-11-21,0,0,0,0.446961,0,6683031.0
2020-11-20,0,0,0,0.443853,0,6636559.0
2020-11-19,0,0,0,0.455283,0,6807461.0
2020-11-18,0,0,0,0.388358,0,5806790.0
2020-11-17,0,0,0,0.45205,0,6759130.0
2020-11-16,0,0,0,0.46066,0,6887867.0
2020-11-15,0,0,0,0.41358,0,6183909.0
2020-11-14,0,0,0,0.439872,0,6577033.0
2020-11-13,0,0,0,0.448207,0,6701660.0
2020-11-12,0,0,0,0.354901,0,5306539.0
2020-11-11,0,0,0,0.40777,0,6097038.0
2020-11-10,0,0,0,0.374407,0,5598188.0
2020-11-09,0,0,0,0.358547,0,5361054.0
2020-11-08,0,0,0,0.425925,0,6368500.0
2020-11-07,0,0,0,0.369788,0,5529136.0
2020-11-06,0,0,0,0.405345,0,6060787.0
2020-11-05,0,0,0,0.395379,0,5911768.0
2020-11-04,0,0,0,0.369042,0,5517971.0
2020-11-03,0,0,0,0.357992,0,5352752.0
2020-11-02,0,0,0,0.339883,0,5081991.0
2020-11-01,0,0,0,0.306512,0,4583016.0
2020-10-31,0,0,0,0.337155,0,5041195.0
2020-10-30,0,0,0,0.362407,0,5418764.0
2020-10-29,0,0,0,0.358522,0,5360681.0
2020-10-28,0,0,0,0.371402,0,5553259.0
2020-10-27,0,0,0,0.378739,0,5662971.0
2020-10-26,0,0,0,0.396794,0,5932929.0
2020-10-25,0,0,0,0.365329,0,5462464.0
2020-10-24,0,0,0,0.386629,0,5780940.0
2020-10-23,0,0,0,0.402512,0,6018426.0
2020-10-22,0,0,0,0.375915,0,5620736.0
2020-10-21,0,0,0,0.385064,0,5757534.0
2020-10-20,0,0,0,0.393442,0,5882803.0
2020-10-19,0,0,0,0.377799,0,5648917.0
2020-10-18,0,0,0,0.377808,0,5649051.0
2020-10-17,0,0,0,0.385381,0,5762280.0
2020-10-16,0,0,0,0.35981,0,5379935.0
2020-10-15,0,0,0,0.380562,0,5690222.0
2020-10-14,0,0,0,0.415387,0,6210928.0
2020-10-13,0,0,0,0.418287,0,6254289.0
2020-10-12,0,0,0,0.446897,0,6682081.0
2020-10-11,0,0,0,0.41997,0,6279453.0
2020-10-10,0,0,0,0.414538,0,6198242.0
2020-10-09,0,0,0,0.418895,0,6263388.0
2020-10-08,0,0,0,0.366219,0,5475762.0
2020-10-07,0,0,0,0.393182,0,5878924.0
2020-10-06,0,0,0,0.385136,0,5758614.0
2020-10-05,0,0,0,0.447992,0,6698454.0
2020-10-04,0,0,0,0.4131,0,6176732.0
2020-10-03,0,0,0,0.385569,0,5765088.0
2020-10-02,0,0,0,0.422788,0,6321590.0
2020-10-01,0,0,0,0.390912,0,5844978.0
2020-09-30,0,0,0,0.405209,0,6058748.0
2020-09-29,0,0,0,0.43253,0,6467257.0
2020-09-28,0,0,0,0.448477,0,6705702.0
2020-09-27,0,0,0,0.459548,0,6871235.0
2020-09-26,0,0,0,0.430139,0,6431505.0
2020-09-25,0,0,0,0.439129,0,6565930.0
2020-09-24,0,0,0,0.40635,0,6075815.0
2020-09-23,0,0,0,0.37215,0,5564446.0
2020-09-22,0,0,0,0.388141,0,5803547.0
2020-09-21,0,0,0,0.380896,0,5695218.0
2020-09-20,0,0,0,0.41953,0,6272885.0
2020-09-19,0,0,0,0.4048,0,6052642.0
2020-09-18,0,0,0,0.428297,0,6403965.0
2020-09-17,0,0,0,0.436339,0,6524211.0
2020-09-16,0,0,0,0.430078,0,6430598.0
2020-09-15,0,0,0,0.446301,0,6673166.0
2020-09-14,0,0,0,0.449467,0,6720498.0
2020-09-13,0,0,0,0.458743,0,6859197.0
2020-09-12,0,0,0,0.477272,0,7136242.0
2020-09-11,0,0,0,0.481742,0,7203083.0
